title_num_pos,title_num_neg,title_avg_pos,title_avg_neg,title_avg,sum_pos_title,sum_neg_title,body_num_pos,body_num_neg,body_avg_pos,body_avg_neg,body_avg,sum_pos_body,sum_neg_body,label
0,41,0,0.0,0,0,0,58,41,0.16046327586206902,-0.24089121951219514,-0.005754242424242392,9.306870000000004,-9.87654,NPR
0,34,0,0.0,0,0,0,39,34,0.2025715384615385,-0.22151441176470593,0.005052054794520539,7.900290000000001,-7.531490000000002,Business Insider
0,21,0,0.0,0,0,0,47,21,0.17763978723404258,-0.16538523809523809,0.07170558823529413,8.349070000000001,-3.47309,Talking Points Memo
0,11,0,0.0,0,0,0,28,11,0.20885464285714292,-0.2395018181818182,0.08239512820512825,5.847930000000002,-2.63452,Talking Points Memo
2,120,0.38039500000000004,-0.0002676666666666667,0.24289000000000002,0.7607900000000001,-0.03212,241,120,0.2229748132780082,-0.19122908333333327,0.08528930747922432,53.73692999999997,-22.94748999999999,Guardian
0,28,0,0.0,0,0,0,66,28,0.19381651515151524,-0.24131142857142857,0.06420393617021283,12.791890000000006,-6.75672,Business Insider
0,87,0,0.0,0,0,0,192,87,0.19038796875,-0.22026919540229875,0.06233358422939072,36.55449,-19.16341999999999,New York Times
2,82,0.13734,-0.007374878048780489,-0.06601200000000002,0.27468,-0.60474,106,82,0.16373858490566046,-0.1788258536585365,0.014322180851063905,17.35629000000001,-14.663719999999994,Reuters
0,2,0,0.0,0,0,0,5,2,0.23090799999999995,-0.210425,0.10481285714285711,1.1545399999999997,-0.42085,Talking Points Memo
3,47,0.16107,-0.01888276595744681,-0.08085600000000001,0.48321,-0.88749,143,47,0.21474671328671333,-0.18181382978723404,0.11665015789473687,30.708780000000004,-8.54525,Vox
0,35,0,0.0,0,0,0,84,35,0.2106402380952381,-0.2687382857142857,0.06964655462184875,17.69378,-9.40584,Breitbart
0,207,0,0.0,0,0,0,606,207,0.19610214521452116,-0.2172688405797102,0.09085270602706004,118.83789999999982,-44.97465000000001,Atlantic
1,27,0.19229,0.0,0.19229,0.19229,0,75,27,0.15382240000000003,-0.17278333333333334,0.0673679411764706,11.536680000000002,-4.665150000000001,Reuters
0,34,0,0.0,0,0,0,49,34,0.21113183673469393,-0.24516500000000008,0.024215060240963857,10.345460000000003,-8.335610000000003,Talking Points Memo
0,23,0,0.0,0,0,0,110,23,0.2597154545454545,-0.16014782608695652,0.18710751879699247,28.568699999999996,-3.6834,New York Times
0,139,0,-0.0007518705035971223,-0.10451,0,-0.10451,563,139,0.21738133214920058,-0.20391949640287763,0.13396136752136742,122.38568999999993,-28.34480999999999,Atlantic
4,27,0.299905,0.0,0.299905,1.19962,0,60,27,0.15787816666666674,-0.19717555555555558,0.04768908045977015,9.472690000000004,-5.323740000000001,Fox News
0,34,0,0.0,0,0,0,80,34,0.20396475000000014,-0.12826970588235292,0.10487728070175449,16.31718000000001,-4.3611699999999995,Breitbart
1,5,0.40188,-0.0036360000000000003,0.19185000000000002,0.40188,-0.01818,34,5,0.2540402941176471,-0.22326000000000001,0.19284794871794878,8.637370000000002,-1.1163,Washington Post
6,6,0.17628166666666667,-0.03854,0.11806428571428572,1.05769,-0.23124,38,6,0.1921152631578948,-0.24656166666666665,0.13229568181818188,7.300380000000002,-1.4793699999999999,Business Insider
0,26,0,0.0,0,0,0,46,26,0.1804056521739131,-0.37673269230769235,-0.020783194444444417,8.298660000000003,-9.795050000000002,Breitbart
1,112,0.08411,0.0,0.08411,0.08411,0,238,112,0.20793361344537803,-0.20047357142857133,0.07724331428571422,49.48819999999997,-22.45303999999999,New York Times
4,137,0.29944499999999996,-0.002488175182481752,0.17137999999999995,1.1977799999999998,-0.34088,360,137,0.21640947222222215,-0.29517576642335774,0.07538899396378261,77.90740999999997,-40.43908000000001,Vox
0,101,0,0.0,0,0,0,246,101,0.21030719512195103,-0.2881933663366338,0.06521048991354449,51.73556999999995,-29.107530000000015,Atlantic
1,22,0.01002,-0.045988181818181824,-0.33390666666666674,0.01002,-1.01174,65,22,0.21510492307692317,-0.19144000000000003,0.112300459770115,13.981820000000006,-4.21168,Business Insider
1,38,0.22785,-0.014679473684210525,-0.10998999999999999,0.22785,-0.55782,89,38,0.16285247191011248,-0.2698807894736843,0.03337322834645675,14.493870000000012,-10.255470000000004,Washington Post
0,37,0,0.0,0,0,0,56,37,0.1549235714285715,-0.18641189189189192,0.01912344086021508,8.675720000000004,-6.897240000000001,New York Times
0,64,0,-0.0122578125,-0.7845,0,-0.7845,89,64,0.18478123595505627,-0.24042296875,0.006918039215686333,16.44553000000001,-15.38707,Reuters
3,36,0.32494,-0.014635,0.07466,0.97482,-0.52686,111,36,0.19939909909909895,-0.17093777777777783,0.10870435374149648,22.133299999999984,-6.153760000000002,Fox News
0,58,0,-0.016153793103448274,-0.46846,0,-0.93692,112,58,0.16426875000000005,-0.33746499999999985,-0.006910999999999908,18.398100000000007,-19.57296999999999,CNN
0,32,0,0.0,0,0,0,83,32,0.21024457831325313,-0.32515312500000004,0.06126434782608702,17.45030000000001,-10.404900000000001,National Review
0,109,0,0.0,0,0,0,176,109,0.2038827272727273,-0.3090349541284405,0.007714210526315755,35.88336,-33.68481000000001,National Review
0,92,0,0.0,0,0,0,207,92,0.21756246376811586,-0.25315402173913043,0.07272662207357854,45.035429999999984,-23.29017,New York Times
5,54,0.211984,-0.007252777777777778,0.11137833333333332,1.05992,-0.39165,100,54,0.17043200000000008,-0.31247462962962974,0.0011011038961039206,17.04320000000001,-16.873630000000006,CNN
2,17,0.34374,-0.023068235294117646,0.09843999999999999,0.68748,-0.39216,26,17,0.1322326923076923,-0.30758,-0.041646744186046525,3.4380499999999996,-5.22886,New York Post
0,37,0,0.0,0,0,0,71,37,0.20050901408450716,-0.23831513513513522,0.05017111111111115,14.236140000000008,-8.817660000000004,National Review
0,11,0,0.0,0,0,0,37,11,0.18994270270270278,-0.13503,0.11546979166666671,7.027880000000002,-1.4853300000000003,Atlantic
0,8,0,0.0,0,0,0,32,8,0.2885278125000001,-0.12244,0.2063342500000001,9.232890000000003,-0.97952,Buzzfeed News
2,13,0.11062,-0.04483,-0.09038750000000001,0.22124,-0.58279,34,13,0.14558147058823528,-0.30438538461538456,0.021122553191489372,4.94977,-3.9570099999999995,Business Insider
0,33,0,-0.006006363636363636,-0.19821,0,-0.19821,54,33,0.19563277777777782,-0.18990333333333337,0.04939494252873564,10.564170000000003,-6.266810000000001,Buzzfeed News
0,19,0,-0.024154736842105264,-0.22947,0,-0.45894,56,19,0.18949928571428581,-0.35730368421052644,0.05097586666666671,10.611960000000005,-6.788770000000002,CNN
0,15,0,0.0,0,0,0,47,15,0.24417446808510646,-0.221832,0.13143096774193555,11.476200000000004,-3.32748,NPR
0,30,0,-0.0026656666666666664,-0.07997,0,-0.07997,62,30,0.2237848387096775,-0.2668846666666667,0.06378391304347829,13.874660000000004,-8.006540000000001,New York Times
2,127,0.15526,0.0,0.15526,0.31052,0,257,127,0.21063704280155668,-0.25211637795275593,0.057590989583333495,54.13372000000007,-32.01878000000001,Fox News
0,43,0,0.0,0,0,0,110,43,0.21150763636363643,-0.22667465116279073,0.08835836601307194,23.265840000000008,-9.747010000000001,Atlantic
2,39,0.11996,0.0,0.11996,0.23992,0,109,39,0.2443315596330275,-0.21211717948717945,0.12405114864864863,26.632139999999996,-8.272569999999998,Washington Post
3,2,0.2463,0.0,0.2463,0.7389,0,23,2,0.26766478260869564,-0.203545,0.229968,6.15629,-0.40709,Washington Post
0,40,0,0.0,0,0,0,128,40,0.23196617187500007,-0.22569775000000009,0.12299857142857144,29.69167000000001,-9.027910000000004,New York Times
0,17,0,0.0,0,0,0,39,17,0.15132897435897438,-0.18942647058823525,0.04788535714285718,5.901830000000001,-3.220249999999999,Buzzfeed News
0,43,0,0.0,0,0,0,89,43,0.16727404494382042,-0.1761255813953489,0.05540901515151527,14.887390000000018,-7.573400000000002,Talking Points Memo
2,10,0.21008,0.0,0.21008,0.42016,0,14,10,0.25361285714285714,-0.22112500000000002,0.05580541666666666,3.55058,-2.21125,Fox News
1,47,0.10406,0.0,0.10406,0.10406,0,89,47,0.19458033707865174,-0.16050723404255327,0.07186625,17.317650000000004,-7.543840000000004,Fox News
4,49,0.0883925,-0.008122857142857143,-0.0074083333333333405,0.35357,-0.39802000000000004,132,49,0.21560045454545465,-0.20480551020408155,0.10178889502762441,28.459260000000015,-10.035469999999997,New York Post
0,87,0,0.0,0,0,0,148,87,0.22917074324324344,-0.2918858620689656,0.03626893617021285,33.91727000000003,-25.39407000000001,Breitbart
2,41,0.18792,0.0,0.18792,0.37584,0,80,41,0.2066578750000001,-0.20194902439024393,0.06820429752066122,16.532630000000008,-8.279910000000001,Business Insider
2,9,0.25,0.0,0.25,0.5,0,25,9,0.18988599999999997,-0.24220666666666668,0.07550852941176468,4.7471499999999995,-2.17986,Guardian
0,141,0,0.0,0,0,0,402,141,0.24975027363184046,-0.291785035460993,0.10913060773480636,100.39960999999987,-41.14169000000001,National Review
2,93,0.53057,-0.013449032258064517,-0.04740500000000003,1.06114,-1.25076,200,93,0.2555994000000001,-0.2631692473118279,0.09093904436860076,51.119880000000016,-24.474739999999994,Washington Post
0,29,0,0.0,0,0,0,86,29,0.16290244186046524,-0.2387662068965517,0.061612086956521844,14.009610000000011,-6.924219999999999,Talking Points Memo
0,16,0,0.0,0,0,0,39,16,0.2213169230769231,-0.26563687500000005,0.07965763636363636,8.63136,-4.250190000000001,Breitbart
0,45,0,0.0,0,0,0,41,45,0.16739512195121958,-0.35069666666666677,-0.10369941860465116,6.863200000000003,-15.781350000000003,Buzzfeed News
1,29,0.02963,-0.02857793103448276,-0.399565,0.02963,-0.82876,77,29,0.18761064935064942,-0.37585275862068973,0.03345556603773589,14.446020000000006,-10.899730000000002,Reuters
3,30,0.4817033333333333,0.0,0.4817033333333333,1.44511,0,128,30,0.28321351562500013,-0.13974233333333336,0.20290544303797478,36.25133000000002,-4.192270000000001,Fox News
2,79,0.36817,0.0,0.36817,0.73634,0,156,79,0.20945993589743586,-0.2963356962025317,0.039426510638297836,32.675749999999994,-23.41052,Washington Post
0,16,0,0.0,0,0,0,32,16,0.18383750000000007,-0.306215,0.02048666666666671,5.882800000000002,-4.89944,Breitbart
3,133,0.35281,-6.834586466165414e-05,0.262335,1.05843,-0.00909,255,133,0.24036749019607856,-0.14845616541353382,0.10708515463917534,61.29371000000003,-19.74467,Guardian
1,19,0.04128,0.0,0.04128,0.04128,0,57,19,0.2354171929824563,-0.25208263157894734,0.11354223684210539,13.418780000000009,-4.789569999999999,Breitbart
2,8,0.3849,0.0,0.3849,0.7698,0,21,8,0.2747109523809524,-0.16732,0.15277137931034482,5.76893,-1.33856,Vox
0,92,0,0.0,0,0,0,170,92,0.22252247058823527,-0.2255541304347825,0.06518259541984733,37.82881999999999,-20.75097999999999,Buzzfeed News
0,31,0,0.0,0,0,0,69,31,0.1730611594202899,-0.16340322580645164,0.06875720000000002,11.941220000000003,-5.065500000000001,Business Insider
0,52,0,0.0,0,0,0,83,52,0.20069530120481943,-0.2604565384615384,0.023066444444444563,16.657710000000012,-13.543739999999996,National Review
0,23,0,0.0,0,0,0,32,23,0.17192218750000007,-0.18216000000000002,0.023851454545454585,5.501510000000002,-4.18968,Talking Points Memo
3,81,0.21185333333333334,-0.005837530864197531,0.032544000000000003,0.63556,-0.47284,242,81,0.19929607438016522,-0.2072967901234567,0.09733315789473682,48.229649999999985,-16.79103999999999,Business Insider
1,59,0.15199,-0.008981186440677965,-0.12596666666666667,0.15199,-0.52989,91,59,0.1743090109890111,-0.1985181355932203,0.027663666666666746,15.86212000000001,-11.712569999999998,Reuters
0,134,0,0.0,0,0,0,193,134,0.19120606217616581,-0.2634167164179105,0.004908042813455645,36.902770000000004,-35.29784000000001,New York Times
0,8,0,0.0,0,0,0,48,8,0.2305833333333334,-0.09527624999999999,0.18403196428571436,11.068000000000003,-0.7622099999999999,Breitbart
0,10,0,0.0,0,0,0,17,10,0.19595588235294115,-0.307506,0.009488518518518492,3.3312499999999994,-3.07506,Buzzfeed News
0,118,0,0.0,0,0,0,180,118,0.2138948333333331,-0.23769127118644068,0.035078859060402534,38.501069999999956,-28.04757,New York Times
2,92,0.057659999999999996,-0.00019771739130434784,0.032376666666666665,0.11531999999999999,-0.01819,157,92,0.18329522292993633,-0.21833750000000005,0.03490080321285139,28.777350000000002,-20.087050000000005,Fox News
1,104,0.04128,0.0,0.04128,0.04128,0,220,104,0.22985454545454537,-0.23954250000000007,0.07918388888888882,50.567999999999984,-24.912420000000008,National Review
1,93,0.24585,-0.0027321505376344084,-0.004119999999999985,0.24585,-0.25409,112,93,0.18397589285714291,-0.21761892473118286,0.001788975609756098,20.605300000000007,-20.238560000000007,Reuters
0,19,0,-0.0042089473684210526,-0.07997,0,-0.07997,39,19,0.29579461538461543,-0.2345115789473684,0.12207362068965522,11.535990000000002,-4.4557199999999995,Fox News
0,9,0,0.0,0,0,0,17,9,0.07778352941176471,-0.1271277777777778,0.006852692307692305,1.3223200000000002,-1.1441500000000002,Talking Points Memo
0,125,0,0.0,0,0,0,252,125,0.19699150793650785,-0.18233159999999998,0.07122124668435009,49.64185999999998,-22.791449999999998,National Review
0,59,0,0.0,0,0,0,185,59,0.24907200000000007,-0.22028474576271181,0.13558000000000006,46.07832000000001,-12.996799999999997,Breitbart
2,12,0.34883000000000003,0.0,0.34883000000000003,0.6976600000000001,0,19,12,0.16843263157894736,-0.3016225,-0.013524193548387109,3.20022,-3.61947,New York Post
4,41,0.3774725,0.0,0.3774725,1.50989,0,86,41,0.252401511627907,-0.3822019512195122,0.04752952755905514,21.706530000000004,-15.670280000000002,Vox
0,57,0,0.0,0,0,0,151,57,0.23727046357615905,-0.25200105263157896,0.10319125000000007,35.827840000000016,-14.364060000000002,National Review
0,19,0,0.0,0,0,0,42,19,0.2400811904761906,-0.33229947368421053,0.06179868852459023,10.083410000000004,-6.31369,Fox News
4,82,0.210015,0.0,0.210015,0.84006,0,206,82,0.243653786407767,-0.22394060975609745,0.11051927083333338,50.19268,-18.36312999999999,Washington Post
3,86,0.21529999999999996,-0.009148604651162792,-0.03522000000000003,0.6458999999999999,-0.78678,139,86,0.19775280575539578,-0.3429933720930232,-0.008932399999999932,27.487640000000013,-29.497429999999998,CNN
2,15,0.16817500000000002,0.0,0.16817500000000002,0.33635000000000004,0,55,15,0.20530527272727284,-0.156484,0.1277790000000001,11.291790000000006,-2.3472600000000003,New York Post
0,4,0,0.0,0,0,0,13,4,0.18744769230769232,-0.10536999999999999,0.11854941176470589,2.43682,-0.42147999999999997,Buzzfeed News
0,20,0,0.0,0,0,0,36,20,0.2127094444444445,-0.19411299999999998,0.06741571428571433,7.657540000000002,-3.8822599999999996,Breitbart
3,56,0.21084999999999998,-0.00584875,0.07625499999999999,0.63255,-0.32753,152,56,0.21756598684210532,-0.22386910714285715,0.09871807692307696,33.07003000000001,-12.53667,Washington Post
2,21,0.17713,-2.714285714285714e-05,0.11789666666666666,0.35426,-0.00057,53,21,0.23521113207547167,-0.19139190476190476,0.11414810810810809,12.46619,-4.01923,Guardian
0,43,0,0.0,0,0,0,63,43,0.19417619047619053,-0.27754139534883726,0.002819056603773594,12.233100000000004,-11.934280000000003,Breitbart
0,50,0,0.0,0,0,0,137,50,0.24103912408759123,-0.26064,0.10690032085561499,33.02236,-13.031999999999998,Buzzfeed News
0,61,0,-0.019253442622950822,-0.3914866666666667,0,-1.17446,148,61,0.19041689189189204,-0.25056245901639346,0.0617100000000001,28.18170000000002,-15.28431,Guardian
2,27,0.19389499999999998,-0.010592592592592594,0.025447499999999984,0.38778999999999997,-0.28600000000000003,43,27,0.1795420930232558,-0.17335444444444442,0.04342485714285715,7.72031,-4.6805699999999995,Vox
2,19,0.475955,0.0,0.475955,0.95191,0,43,19,0.20636534883720933,-0.21355315789473686,0.07768064516129032,8.87371,-4.057510000000001,Business Insider
2,103,0.263885,-0.0007794174757281554,0.14916333333333331,0.52777,-0.08028,299,103,0.20852167224080273,-0.23260660194174756,0.09549626865671645,62.347980000000014,-23.958479999999998,Guardian
0,487,0,0.0,0,0,0,992,487,0.20598870967741925,-0.2532781314168382,0.05476291413116951,204.3407999999999,-123.34645000000019,Buzzfeed News
1,11,0.57707,0.0,0.57707,0.57707,0,51,11,0.22551000000000004,-0.2926663636363636,0.1335754838709678,11.501010000000003,-3.21933,CNN
1,64,0.04128,0.0,0.04128,0.04128,0,99,64,0.22154131313131317,-0.23184015625,0.043526503067484686,21.932590000000005,-14.83777,National Review
0,14,0,-0.00074,-0.01036,0,-0.01036,37,14,0.22400513513513517,-0.19468214285714286,0.10907137254901965,8.288190000000002,-2.72555,CNN
0,83,0,-0.008478795180722892,-0.35187,0,-0.70374,141,83,0.19895042553191492,-0.2797967469879518,0.021557500000000007,28.052010000000003,-23.22313,Washington Post
1,55,0.07656,0.0,0.07656,0.07656,0,117,55,0.19934829059829065,-0.18855018181818176,0.07531098837209309,23.323750000000008,-10.370259999999996,Reuters
0,58,0,0.0,0,0,0,76,58,0.20681342105263176,-0.21514431034482756,0.024175000000000117,15.717820000000014,-12.478369999999998,National Review
0,30,0,0.0,0,0,0,102,30,0.17187794117647062,-0.2488246666666667,0.07626371212121213,17.531550000000003,-7.464740000000001,National Review
0,3,0,0.0,0,0,0,11,3,0.22489636363636362,-0.055433333333333334,0.16482571428571427,2.4738599999999997,-0.1663,Talking Points Memo
1,40,0.08411,-0.01273675,-0.14178666666666664,0.08411,-0.50947,91,40,0.2217643956043956,-0.20633925,0.0910457251908397,20.18056,-8.25357,CNN
1,42,0.20251,-0.03709642857142857,-0.33888500000000005,0.20251,-1.5580500000000002,51,42,0.19983745098039216,-0.44478952380952386,-0.09128440860215055,10.19171,-18.681160000000002,Fox News
0,36,0,-0.013526666666666666,-0.16232,0,-0.48696,50,36,0.22112680000000007,-0.2739261111111111,0.013895348837209368,11.056340000000004,-9.861339999999998,Guardian
0,208,0,-0.00038447115384615386,-0.07997,0,-0.07997,467,208,0.21422646680942162,-0.22041230769230774,0.08029333333333316,100.04375999999989,-45.84576000000001,New York Times
0,19,0,0.0,0,0,0,42,19,0.22366785714285714,-0.16573157894736842,0.10237950819672133,9.39405,-3.1489,Fox News
1,49,0.25627,-0.008294897959183672,-0.05005999999999999,0.25627,-0.40645,54,49,0.15644685185185192,-0.2532710204081634,-0.03846747572815535,8.448130000000004,-12.410280000000006,Guardian
1,49,0.29832,-0.0016320408163265306,0.109175,0.29832,-0.07997,109,49,0.220612385321101,-0.2578377551020408,0.07223227848101273,24.04675000000001,-12.63405,CNN
0,110,0,0.0,0,0,0,316,110,0.22332768987341756,-0.2329388181818182,0.10551239436619704,70.57154999999995,-25.62327,Atlantic
1,6,0.4668,0.0,0.4668,0.4668,0,16,6,0.239345625,-0.12271833333333332,0.14060090909090908,3.82953,-0.7363099999999999,Washington Post
0,214,0,0.0,0,0,0,433,214,0.1835271131639723,-0.24013028037383186,0.043399319938176174,79.46724,-51.38788000000002,Atlantic
2,5,0.13032,0.0,0.13032,0.26064,0,34,5,0.2180385294117647,-0.289992,0.15290641025641025,7.413309999999999,-1.4499600000000001,Business Insider
0,24,0,0.0,0,0,0,57,24,0.18164631578947374,-0.27359833333333333,0.04675901234567905,10.353840000000003,-6.56636,Buzzfeed News
1,14,0.61809,-0.0011035714285714286,0.30132000000000003,0.61809,-0.01545,33,14,0.18978363636363638,-0.30237428571428565,0.04318340425531918,6.262860000000001,-4.2332399999999994,Fox News
1,57,0.12208,-0.008003508771929825,-0.11137333333333332,0.12208,-0.4562,142,57,0.22261183098591544,-0.1595035087719298,0.11316170854271355,31.610879999999995,-9.091699999999998,Guardian
0,57,0,0.0,0,0,0,107,57,0.21192065420560754,-0.2289738596491227,0.05868292682926837,22.675510000000006,-13.051509999999993,New York Times
0,56,0,0.0,0,0,0,105,56,0.2530567619047622,-0.19191374999999997,0.09828440993788838,26.570960000000028,-10.747169999999999,Buzzfeed News
2,43,0.311065,0.0,0.311065,0.62213,0,79,43,0.2206518987341772,-0.22133325581395347,0.06487024590163935,17.4315,-9.51733,Guardian
0,70,0,0.0,0,0,0,117,70,0.23622042735042753,-0.33085642857142866,0.02394566844919794,27.63779000000002,-23.159950000000006,New York Times
1,127,0.04128,0.0,0.04128,0.04128,0,284,127,0.19014366197183113,-0.2690287401574802,0.04825827250608287,54.00080000000004,-34.16664999999998,Atlantic
2,16,0.19214499999999998,0.0,0.19214499999999998,0.38428999999999996,0,37,16,0.0911037837837838,-0.177379375,0.0100522641509434,3.3708400000000003,-2.83807,Buzzfeed News
0,11,0,0.0,0,0,0,40,11,0.2476142500000001,-0.10346909090909091,0.17189039215686283,9.904570000000003,-1.13816,CNN
2,80,0.49010000000000004,-0.01661775,-0.05820333333333333,0.9802000000000001,-1.32942,107,80,0.23826383177570096,-0.3305366250000001,-0.005073262032085593,25.49423,-26.442930000000008,Fox News
0,84,0,-0.00914904761904762,-0.76852,0,-0.76852,209,84,0.1862521531100479,-0.22251821428571433,0.06906201365187715,38.92670000000001,-18.691530000000004,CNN
1,27,0.26443,0.0,0.26443,0.26443,0,69,27,0.20925449275362326,-0.1916025925925926,0.09651343750000003,14.438560000000004,-5.1732700000000005,Reuters
1,18,0.53142,-0.019634444444444444,0.05933333333333333,0.53142,-0.35342,39,18,0.1810723076923077,-0.26309888888888894,0.040807719298245594,7.06182,-4.735780000000001,Reuters
3,42,0.31540666666666667,-0.014763809523809523,0.065228,0.94622,-0.62008,89,42,0.21043988764044952,-0.21883476190476192,0.07280984732824433,18.729150000000008,-9.19106,Reuters
0,64,0,0.0,0,0,0,226,64,0.2577979646017699,-0.2083425,0.15492558620689656,58.26234,-13.33392,National Review
0,35,0,0.0,0,0,0,36,35,0.20513250000000002,-0.21859914285714288,-0.0037492957746478933,7.3847700000000005,-7.650970000000001,Breitbart
0,2,0,-0.38948,-0.77896,0,-0.77896,1,2,0.12208,-0.77896,-0.47861333333333334,0.12208,-1.55792,Fox News
0,76,0,0.0,0,0,0,89,76,0.2010721348314607,-0.22677131578947374,0.004004848484848475,17.89542,-17.234620000000003,National Review
4,209,0.1869575,-0.0018763636363636363,0.071134,0.74783,-0.39216,445,209,0.21346150561797705,-0.2368205263157898,0.06956403669724727,94.99036999999979,-49.49549000000007,Vox
7,74,0.11499714285714287,-0.010661756756756756,0.00200125000000001,0.80498,-0.78897,104,74,0.15539201923076934,-0.33470324324324324,-0.048355449438202185,16.16077000000001,-24.76804,Business Insider
0,18,0,-0.03122,-0.56196,0,-0.56196,32,18,0.25483187500000004,-0.2010794444444444,0.09070380000000004,8.154620000000001,-3.619429999999999,Washington Post
0,77,0,0.0,0,0,0,167,77,0.21298976047904192,-0.20022623376623372,0.082589631147541,35.56929,-15.417419999999996,CNN
0,57,0,0.0,0,0,0,201,57,0.23815587064676616,-0.18103578947368423,0.14554375968992248,47.86933,-10.319040000000001,NPR
0,84,0,0.0,0,0,0,147,84,0.18830530612244906,-0.196987619047619,0.04819878787878795,27.680880000000013,-16.546959999999995,Reuters
0,129,0,-0.008498372093023256,-0.2740725,0,-1.09629,306,129,0.19356627450980385,-0.22177813953488387,0.070395172413793,59.23127999999998,-28.60938000000002,Vox
0,63,0,0.0,0,0,0,124,63,0.21422403225806452,-0.28201301587301586,0.047042566844919795,26.56378,-17.76682,National Review
0,165,0,0.0,0,0,0,415,165,0.21941698795180714,-0.24240387878787875,0.0880369137931034,91.05804999999997,-39.99663999999999,Buzzfeed News
2,38,0.048445,0.0,0.048445,0.09689,0,58,38,0.14722810344827592,-0.23946736842105262,-0.005838854166666629,8.539230000000003,-9.09976,Washington Post
0,76,0,0.0,0,0,0,147,76,0.22191149659863954,-0.3872513157894737,0.014304439461883464,32.62099000000001,-29.4311,Buzzfeed News
1,20,0.08411,0.0,0.08411,0.08411,0,52,20,0.15654057692307694,-0.3326465000000002,0.020655277777777734,8.14011,-6.652930000000003,Breitbart
0,24,0,0.0,0,0,0,61,24,0.16877344262295088,-0.18469916666666672,0.06896941176470592,10.295180000000004,-4.432780000000001,Talking Points Memo
2,67,0.16406500000000002,0.0,0.16406500000000002,0.32813000000000003,0,112,67,0.18408714285714292,-0.3035789552238805,0.0015529050279330394,20.617760000000008,-20.339789999999994,Washington Post
0,68,0,0.0,0,0,0,107,68,0.19938093457943926,-0.23964529411764707,0.02878788571428572,21.33376,-16.29588,NPR
0,54,0,0.0,0,0,0,110,54,0.22943454545454547,-0.2892672222222222,0.05864250000000004,25.237800000000004,-15.620429999999997,Talking Points Memo
3,64,0.1692733333333333,-0.00942671875,-0.019098000000000014,0.5078199999999999,-0.60331,188,64,0.23047819148936163,-0.21539640625,0.11724019841269837,43.32989999999999,-13.78537,Guardian
1,57,0.25952,-0.009483859649122808,-0.0936866666666667,0.25952,-0.5405800000000001,101,57,0.21544188118811886,-0.2725536842105263,0.039392848101265865,21.759630000000005,-15.535559999999998,CNN
0,9,0,0.0,0,0,0,29,9,0.2101944827586207,-0.10165777777777778,0.1363347368421053,6.09564,-0.91492,National Review
0,39,0,-0.0020505128205128204,-0.07997,0,-0.07997,120,39,0.18501883333333344,-0.2361025641025641,0.08172490566037743,22.202260000000013,-9.208,New York Times
0,56,0,0.0,0,0,0,166,56,0.2536056626506023,-0.2175596428571429,0.13475315315315306,42.09853999999998,-12.183340000000003,NPR
2,31,0.14842,-0.039709677419354834,-0.23353999999999997,0.29684,-1.2309999999999999,73,31,0.17200054794520553,-0.22476709677419357,0.05373326923076926,12.556040000000003,-6.96778,Vox
0,49,0,0.0,0,0,0,70,49,0.2158540000000001,-0.29398020408163267,0.00592226890756309,15.109780000000008,-14.40503,NPR
2,29,0.51252,0.0,0.51252,1.02504,0,61,29,0.2193926229508198,-0.23682586206896555,0.07238888888888896,13.382950000000008,-6.867950000000001,Reuters
0,120,0,0.0,0,0,0,484,120,0.22501698347107416,-0.20434683333333326,0.1397129139072846,108.90821999999989,-24.52161999999999,Atlantic
1,51,0.44363,0.0,0.44363,0.44363,0,124,51,0.23017258064516138,-0.25385568627450983,0.08911291428571433,28.54140000000001,-12.946640000000002,Guardian
0,154,0,0.0,0,0,0,520,154,0.22680463461538433,-0.18491883116883118,0.1327313204747772,117.93840999999985,-28.477500000000003,Buzzfeed News
2,8,0.25862999999999997,-0.04865625,0.042669999999999986,0.5172599999999999,-0.38925,23,8,0.22486521739130438,-0.22531625,0.1086893548387097,5.171900000000001,-1.80253,New York Post
1,3,0.59512,0.0,0.59512,0.59512,0,7,3,0.1388414285714286,-0.06329666666666667,0.0782,0.97189,-0.18989,Business Insider
0,173,0,0.0,0,0,0,375,173,0.18689306666666664,-0.20241872832369925,0.06398989051094894,70.08489999999999,-35.01843999999997,Vox
4,17,0.22799,-0.01911529411764706,0.09783333333333333,0.91196,-0.32496,38,17,0.1879178947368421,-0.24396411764705886,0.05442709090909088,7.140879999999999,-4.147390000000001,Vox
0,85,0,-0.001229529411764706,-0.10451,0,-0.10451,161,85,0.21217347826086963,-0.24884741176470584,0.05287764227642282,34.15993000000001,-21.152029999999996,National Review
2,173,0.08832999999999999,-0.0037160693641618498,-0.116555,0.17665999999999998,-0.64288,377,173,0.20874819628647204,-0.3171444508670521,0.04333105454545444,78.69806999999996,-54.86599000000002,Vox
6,10,0.16003666666666666,-0.007997,0.12575,0.96022,-0.07997,23,10,0.18298826086956518,-0.18587199999999998,0.07121242424242422,4.208729999999999,-1.85872,Business Insider
2,23,0.291115,-0.0034769565217391304,0.16742,0.58223,-0.07997,60,23,0.16941650000000005,-0.15480999999999998,0.07957060240963859,10.164990000000003,-3.5606299999999997,Reuters
0,33,0,-0.023841818181818183,-0.78678,0,-0.78678,47,33,0.17414787234042556,-0.24710000000000004,0.0003831249999999953,8.18495,-8.154300000000001,Fox News
